"brand","sales","price","feat","modePrice","discount"
"dominicks",896.000000022462,2.19,1,1.58,0
"dominicks",1152.00000005088,2.19,0,1.58,0
"dominicks",4160.00000018591,2.19,0,1.58,0
"dominicks",4671.99999996233,1.59,0,1.58,0
"dominicks",2176.00000005259,2.09,0,1.58,0
"dominicks",6080.00000024191,1.41,1,1.58,1
"dominicks",6015.99999982147,1.29,0,1.58,1
"dominicks",1215.99999996825,1.89,0,1.58,0
"dominicks",2816.00000006214,1.89,0,1.58,0
"dominicks",11392.0000005496,1.59,1,1.58,0
"dominicks",7296.0000003344,1.59,0,1.58,0
"dominicks",4351.9999998443,1.89,0,1.58,0
"dominicks",44095.9999835376,0.99,1,1.58,1
"dominicks",23552.0000111024,0.99,0,1.58,1
"dominicks",9664.0000002455,1.59,1,1.58,0
"dominicks",3264.00000005223,2.29,0,1.58,0
"dominicks",4991.99999975407,2.29,0,1.58,0
"dominicks",6271.99999981031,2.29,0,1.58,0
"dominicks",2239.99999989005,2.29,0,1.58,0
"dominicks",6143.99999983099,2.29,0,1.58,0
"dominicks",8255.99999982379,2.29,0,1.58,0
"dominicks",9983.99999990806,2.09,1,1.58,0
"dominicks",6208.00000022936,2.09,0,1.58,0
"dominicks",1983.99999991108,2.09,0,1.58,0
"dominicks",1855.99999991435,2.09,0,1.58,0
"dominicks",31935.999996449,1.89,1,1.58,0
"dominicks",13823.999999394,1.89,0,1.58,0
"dominicks",14079.9999998306,1.89,0,1.58,0
"dominicks",12095.9999997664,1.79,0,1.58,0
"dominicks",23680.0000000487,1.79,1,1.58,0
"dominicks",7168.00000032424,1.79,0,1.58,0
"dominicks",1664.00000003136,2.29,0,1.58,0
"dominicks",53055.9999737391,1.14,1,1.58,1
"dominicks",1919.99999995809,1.59,0,1.58,0
"dominicks",13887.9999999982,1.59,1,1.58,0
"dominicks",25728.0000005482,1.29,0,1.58,1
"dominicks",44095.9999835376,0.99,0,1.58,1
"dominicks",19520.0000006425,1.59,1,1.58,0
"dominicks",36479.999993132,2.29,1,1.58,0
"dominicks",9344.00000029892,1.79,0,1.58,0
"dominicks",27136.0000110815,1.39,1,1.58,1
"dominicks",7679.9999996796,1.79,0,1.58,0
"dominicks",2879.99999991362,1.79,0,1.58,0
"dominicks",5696.00000004664,1.79,0,1.58,0
"dominicks",8896.00000008573,1.89,0,1.58,0
"dominicks",48576.0000118865,1.49,1,1.58,1
"dominicks",24576.0000012927,1.49,0,1.58,1
"dominicks",3840.00000007,1.89,0,1.58,0
"dominicks",6080.00000024191,1.89,0,1.58,0
"dominicks",6463.99999999398,1.89,1,1.58,0
"dominicks",57983.9999766527,0.94,1,1.58,1
"dominicks",3327.99999986322,1.89,0,1.58,0
"dominicks",6336.00000003636,1.89,0,1.58,0
"dominicks",9727.99999994213,1.59,1,1.58,0
"dominicks",10688.0000002519,1.59,0,1.58,0
"dominicks",11327.9999996205,1.59,0,1.58,0
"dominicks",95487.9999882188,0.99,1,1.58,1
"dominicks",5631.99999978667,1.89,1,1.58,0
"dominicks",5760.00000005797,1.89,0,1.58,0
"dominicks",2879.99999991362,1.89,0,1.58,0
"dominicks",11711.9999999872,1.89,0,1.58,0
"dominicks",41023.9999884993,1.59,1,1.58,0
"dominicks",12991.999999981,1.59,0,1.58,0
"dominicks",9344.00000029892,1.69,0,1.58,0
"dominicks",22143.9999907572,1.26,1,1.58,1
"dominicks",28992.0000045603,1.13,0,1.58,1
"dominicks",7936.00000028007,0.99,0,1.58,1
"dominicks",8512.0000001581,1.27,0,1.58,1
"dominicks",20480.0000009534,1.59,1,1.58,0
"dominicks",11264.0000000245,1.63,0,1.58,0
"dominicks",14400.0000005171,1.2,0,1.58,1
"dominicks",70847.9999951605,0.99,1,1.58,1
"dominicks",33600.0000016365,1.12,0,1.58,1
"dominicks",27519.9999986989,1.49,1,1.58,1
"dominicks",5183.99999983354,1.44,0,1.58,1
"dominicks",22015.9999992719,1.39,0,1.58,1
"dominicks",19839.9999992289,1.39,0,1.58,1
"dominicks",20032.0000000035,1.41,0,1.58,1
"dominicks",9600.00000042309,1.59,1,1.58,0
"dominicks",13951.9999993197,1.59,0,1.58,0
"dominicks",11839.9999995501,1.55,0,1.58,1
"dominicks",27392.0000016033,1.49,1,1.58,1
"dominicks",6976.00000007802,1.52,0,1.58,1
"dominicks",8831.99999985094,1.69,0,1.58,0
"dominicks",3455.99999991724,1.69,0,1.58,0
"dominicks",9407.99999963866,1.69,1,1.58,0
"dominicks",10496.0000001693,1.69,0,1.58,0
"dominicks",12863.9999997588,1.69,0,1.58,0
"dominicks",23104.0000071032,1.51,1,1.58,1
"dominicks",29311.9999861103,1.59,0,1.58,0
"dominicks",26495.9999950986,1.59,1,1.58,0
"dominicks",6655.99999999305,1.6,0,1.58,0
"dominicks",13632.0000004213,1.69,1,1.58,0
"dominicks",9727.99999994213,1.69,0,1.58,0
"dominicks",4800.00000001929,1.69,0,1.58,0
"dominicks",6527.99999971314,1.69,0,1.58,0
"dominicks",15231.9999995256,1.5,0,1.58,1
"dominicks",48576.0000118865,1.29,0,1.58,1
"dominicks",7936.00000028007,1.34,0,1.58,1
"dominicks",5887.9999999487,1.69,0,1.58,0
"dominicks",8447.99999961103,1.69,0,1.58,0
"dominicks",8447.99999961103,1.58,0,1.58,0
"dominicks",44416.0000059306,1.39,1,1.58,1
"dominicks",15296.0000001349,1.46,0,1.58,1
"dominicks",25599.9999880281,1.59,0,1.58,0
"dominicks",8831.99999985094,1.61,0,1.58,0
"dominicks",8000.00000030421,1.69,0,1.58,0
"dominicks",10047.9999999198,1.45,0,1.58,1
"dominicks",47295.9999854388,1.29,1,1.58,1
"dominicks",10240.0000000666,1.33,0,1.58,1
"dominicks",11519.9999994253,1.69,0,1.58,0
"dominicks",13120.0000000252,1.72,0,1.58,0
"dominicks",10752.0000003986,1.79,0,1.58,0
"dominicks",8768.000000107,1.69,0,1.58,0
"dominicks",41279.9999935832,1.69,0,1.58,0
"dominicks",23040.0000043816,1.7,0,1.58,0
"dominicks",9215.99999967124,1.79,0,1.58,0
"dominicks",6784.00000019172,1.79,0,1.58,0
"dominicks",7104.00000019887,1.79,0,1.58,0
"dominicks",7296.0000003344,1.76,0,1.58,0
"dominicks",17856.0000003386,1.4,0,1.58,1
"dominicks",10623.9999998277,1.75,0,1.58,0
"dominicks",4416.00000019019,1.69,0,1.58,0
"dominicks",34112.0000161856,1.49,1,1.58,1
"dominicks",9280.00000018331,1.69,1,1.58,0
"dominicks",6143.99999983099,1.74,0,1.58,0
"dominicks",22079.999991366,1.07,0,1.58,1
"dominicks",7359.99999983129,1.28,0,1.58,1
"dominicks",5055.99999986504,1.79,0,1.58,0
"dominicks",5631.99999978667,1.79,0,1.58,0
"dominicks",9983.99999990806,1.64,0,1.58,0
"dominicks",31231.9999933533,1.49,0,1.58,1
"dominicks",97471.9999751608,2.29,1,1.58,0
"dominicks",33728.0000033379,1.89,0,1.58,0
"dominicks",131328.000045921,1.39,1,1.58,1
"dominicks",18367.9999996456,1.89,0,1.58,0
"dominicks",316735.999901318,0.99,1,1.58,1
"dominicks",4032.00000019675,1.89,0,1.58,0
"dominicks",21695.9999991295,1.89,0,1.58,0
"dominicks",133312.000050573,1.49,1,1.58,1
"dominicks",38655.9999886163,1.49,0,1.58,1
"dominicks",4863.99999977624,1.89,0,1.58,0
"dominicks",14527.9999994033,1.89,0,1.58,0
"dominicks",14016.000000334,1.89,1,1.58,0
"dominicks",212032.000072183,0.94,1,1.58,1
"dominicks",5055.99999986504,1.89,0,1.58,0
"dominicks",13440.0000003072,1.89,0,1.58,0
"dominicks",71423.9999785065,1.59,1,1.58,0
"dominicks",23871.9999999168,1.59,0,1.58,0
"dominicks",9023.99999965854,1.59,0,1.58,0
"dominicks",302399.999913056,0.99,1,1.58,1
"dominicks",18111.9999999473,1.89,1,1.58,0
"dominicks",9983.99999990806,1.89,0,1.58,0
"dominicks",5055.99999986504,1.89,0,1.58,0
"dominicks",18304.0000003748,1.89,0,1.58,0
"dominicks",93439.9999942017,1.59,1,1.58,0
"dominicks",114431.999989343,1.59,0,1.58,0
"dominicks",6463.99999999398,1.69,0,1.58,0
"dominicks",34303.999985233,1.26,1,1.58,1
"dominicks",20672.0000003653,1.29,0,1.58,1
"dominicks",35455.9999962077,1.46,0,1.58,1
"dominicks",23232.0000087231,1.44,0,1.58,1
"dominicks",39168.0000050135,1.61,0,1.58,0
"dominicks",20480.0000009534,1.46,0,1.58,1
"dominicks",204351.999984785,0.99,1,1.58,1
"dominicks",16831.9999993699,1.21,0,1.58,1
"dominicks",67071.9999838585,1.49,1,1.58,1
"dominicks",35200.0000145662,1.41,0,1.58,1
"dominicks",74752.0000188492,1.38,0,1.58,1
"dominicks",30208.0000016546,1.39,0,1.58,1
"dominicks",21503.9999995081,1.45,0,1.58,1
"dominicks",26624.0000100922,1.59,1,1.58,0
"dominicks",24704.0000043355,1.59,0,1.58,0
"dominicks",26560.0000108798,1.55,0,1.58,1
"dominicks",82623.9999829536,1.49,1,1.58,1
"dominicks",24640.0000086867,1.56,0,1.58,1
"dominicks",18111.9999999473,1.69,0,1.58,0
"dominicks",6655.99999999305,1.69,0,1.58,0
"dominicks",25344.0000097789,1.69,1,1.58,0
"dominicks",22655.9999888205,1.69,0,1.58,0
"dominicks",30335.9999983392,1.69,0,1.58,0
"dominicks",63807.9999794851,1.5,1,1.58,1
"dominicks",52544.000009873,1.59,0,1.58,0
"dominicks",58176.0000269267,1.59,1,1.58,0
"dominicks",33791.999997772,1.62,0,1.58,0
"dominicks",28480.000013502,1.69,1,1.58,0
"dominicks",27328.0000112511,1.69,0,1.58,0
"dominicks",8255.99999982379,1.69,0,1.58,0
"dominicks",16256.0000003542,1.69,0,1.58,0
"dominicks",27967.9999872672,1.48,0,1.58,1
"dominicks",129855.999975913,1.29,0,1.58,1
"dominicks",17152.0000005055,1.36,0,1.58,1
"dominicks",8319.99999987309,1.69,0,1.58,0
"dominicks",16512.0000003089,1.69,0,1.58,0
"dominicks",23999.999992078,1.53,0,1.58,1
"dominicks",121407.999964223,1.39,1,1.58,1
"dominicks",22720.0000037468,1.47,0,1.58,1
"dominicks",75071.999999013,1.59,0,1.58,0
"dominicks",19968.0000006159,1.62,0,1.58,0
"dominicks",16128.0000004662,1.69,0,1.58,0
"dominicks",24959.9999879352,1.39,0,1.58,1
"dominicks",171135.99999631,1.29,1,1.58,1
"dominicks",59776.0000245969,1.37,0,1.58,1
"dominicks",41792.000015208,1.69,0,1.58,0
"dominicks",30719.9999919634,1.71,0,1.58,0
"dominicks",25599.9999880281,1.79,0,1.58,0
"dominicks",16256.0000003542,1.69,0,1.58,0
"dominicks",165375.999956644,1.69,0,1.58,0
"dominicks",70015.9999760826,1.71,0,1.58,0
"dominicks",42624.0000042598,1.79,0,1.58,0
"dominicks",27967.9999872672,1.79,0,1.58,0
"dominicks",17408.0000007717,1.79,0,1.58,0
"dominicks",21760.0000006554,1.77,0,1.58,0
"dominicks",23999.999992078,1.39,0,1.58,1
"dominicks",22783.9999951766,1.77,0,1.58,0
"dominicks",13055.9999999492,1.68,0,1.58,0
"dominicks",76480.0000210104,1.49,1,1.58,1
"dominicks",30143.9999886632,1.69,1,1.58,0
"dominicks",32896.0000060911,1.72,0,1.58,0
"dominicks",43327.9999882171,1.28,0,1.58,1
"dominicks",14144.0000003193,1.37,0,1.58,1
"dominicks",11455.9999999951,1.74,0,1.58,0
"dominicks",15871.9999996087,1.66,0,1.58,0
"dominicks",25984.0000010029,1.58,0,1.58,0
"dominicks",82240.0000255772,1.49,0,1.58,1
"dominicks",27392.0000016033,1.63,0,1.58,0
"dominicks",3648.00000002108,1.59,1,1.58,0
"dominicks",2111.99999994477,2.49,0,1.58,0
"dominicks",3648.00000002108,2.49,0,1.58,0
"dominicks",1535.9999999883,2.49,0,1.58,0
"dominicks",3200.00000003898,2.49,0,1.58,0
"dominicks",6399.99999969431,2.09,0,1.58,0
"dominicks",1983.99999991108,2.09,0,1.58,0
"dominicks",1919.99999995809,2.09,0,1.58,0
"dominicks",30783.9999856721,1.89,1,1.58,0
"dominicks",8127.99999985156,1.89,0,1.58,0
"dominicks",1599.9999999554,1.89,0,1.58,0
"dominicks",10240.0000000666,1.79,0,1.58,0
"dominicks",42559.9999993392,1.79,1,1.58,0
"dominicks",8960.00000027798,1.79,0,1.58,0
"dominicks",1215.99999996825,2.49,0,1.58,0
"dominicks",96959.9999706073,1.24,1,1.58,1
"dominicks",831.999999982354,1.59,0,1.58,0
"dominicks",21311.9999991451,1.59,1,1.58,0
"dominicks",16895.9999998988,1.29,0,1.58,1
"dominicks",33471.9999857879,0.99,0,1.58,1
"dominicks",20096.0000006446,1.59,1,1.58,0
"dominicks",45503.9999925868,2.49,1,1.58,0
"dominicks",7679.9999996796,2.19,0,1.58,0
"dominicks",54912.0000083668,1.39,1,1.58,1
"dominicks",2048.00000008315,2.19,0,1.58,0
"dominicks",1535.9999999883,2.19,0,1.58,0
"dominicks",1664.00000003136,2.19,0,1.58,0
"dominicks",147712.000001823,0.99,1,1.58,1
"dominicks",1344.00000002272,2.19,0,1.58,0
"dominicks",6080.00000024191,2.19,0,1.58,0
"dominicks",56512.0000020552,1.49,1,1.58,1
"dominicks",11776.0000003691,1.49,0,1.58,1
"dominicks",1152.00000005088,2.19,0,1.58,0
"dominicks",2367.99999999077,2.19,0,1.58,0
"dominicks",3072.00000009965,1.99,1,1.58,0
"dominicks",79103.9999701534,1.09,1,1.58,1
"dominicks",704.000000029538,2.19,0,1.58,0
"dominicks",4224.00000005872,2.19,0,1.58,0
"dominicks",26880.0000097551,1.59,1,1.58,0
"dominicks",9471.99999977469,1.59,0,1.58,0
"dominicks",5631.99999978667,1.59,0,1.58,0
"dominicks",107584.000024929,0.99,1,1.58,1
"dominicks",1087.99999998271,2.19,1,1.58,0
"dominicks",6143.99999983099,1.59,1,1.58,0
"dominicks",2303.99999996364,2.49,0,1.58,0
"dominicks",1344.00000002272,2.69,0,1.58,0
"dominicks",3136.00000009314,2.69,0,1.58,0
"dominicks",2048.00000008315,2.69,0,1.58,0
"dominicks",960.000000036593,2.69,0,1.58,0
"dominicks",3711.99999997739,2.69,0,1.58,0
"dominicks",6784.00000019172,2.09,1,1.58,0
"dominicks",3008.00000009105,2.09,0,1.58,0
"dominicks",3840.00000007,2.09,0,1.58,0
"dominicks",2752.0000001287,2.09,0,1.58,0
"dominicks",57664.0000018447,1.89,1,1.58,0
"dominicks",32384.0000114271,1.89,0,1.58,0
"dominicks",14975.9999997398,1.89,0,1.58,0
"dominicks",11264.0000000245,1.79,0,1.58,0
"dominicks",62144.0000216885,1.79,1,1.58,0
"dominicks",27264.0000101138,1.79,0,1.58,0
"dominicks",2879.99999991362,2.69,0,1.58,0
"dominicks",135296.000028432,1.24,1,1.58,1
"dominicks",3136.00000009314,1.59,0,1.58,0
"dominicks",47168.0000212724,1.59,1,1.58,0
"dominicks",13951.9999993197,1.29,0,1.58,1
"dominicks",24767.999990354,1.59,1,1.58,0
"dominicks",60160.000022637,2.49,1,1.58,0
"dominicks",12415.9999997144,2.69,0,1.58,0
"dominicks",97151.9999693732,1.39,1,1.58,1
"dominicks",1855.99999991435,2.69,0,1.58,0
"dominicks",2367.99999999077,2.69,0,1.58,0
"dominicks",23808.0000087418,2.69,0,1.58,0
"dominicks",185663.999910681,0.99,1,1.58,1
"dominicks",3008.00000009105,2.69,0,1.58,0
"dominicks",10303.9999995452,2.69,0,1.58,0
"dominicks",115456.00000205,1.49,1,1.58,1
"dominicks",12032.0000001249,1.49,0,1.58,1
"dominicks",1344.00000002272,2.69,0,1.58,0
"dominicks",4608.00000011185,2.69,0,1.58,0
"dominicks",9407.99999963866,1.99,1,1.58,0
"dominicks",135487.999932996,1.09,1,1.58,1
"dominicks",1279.99999998251,2.69,0,1.58,0
"dominicks",6847.99999985223,2.69,0,1.58,0
"dominicks",11072.0000004711,1.59,1,1.58,0
"dominicks",14016.000000334,1.59,0,1.58,0
"dominicks",4608.00000011185,1.59,0,1.58,0
"dominicks",266048.000103144,0.99,1,1.58,1
"dominicks",576.000000002367,2.69,1,1.58,0
"dominicks",2048.00000008315,2.69,0,1.58,0
"dominicks",1215.99999996825,2.69,0,1.58,0
"dominicks",7488.00000031879,2.69,0,1.58,0
"dominicks",76927.9999650112,1.59,1,1.58,0
"dominicks",5312.00000023229,1.59,0,1.58,0
"dominicks",2111.99999994477,2.69,0,1.58,0
"dominicks",17664.0000004094,1.49,1,1.58,1
"dominicks",19520.0000006425,1.29,0,1.58,1
"dominicks",2176.00000005259,1.99,0,1.58,0
"dominicks",5760.00000005797,1.99,0,1.58,0
"dominicks",48063.9999940493,1.59,1,1.58,0
"dominicks",6976.00000007802,1.59,0,1.58,0
"dominicks",6080.00000024191,1.99,0,1.58,0
"dominicks",146367.999944021,0.99,1,1.58,1
"dominicks",18111.9999999473,0.99,0,1.58,1
"dominicks",46976.0000012126,1.49,1,1.58,1
"dominicks",10240.0000000666,1.49,0,1.58,1
"dominicks",18496.000000516,1.39,0,1.58,1
"dominicks",18559.999999254,1.39,0,1.58,1
"dominicks",19072.0000006661,1.39,0,1.58,1
"dominicks",11583.9999997046,1.59,1,1.58,0
"dominicks",10432.0000003502,1.59,0,1.58,0
"dominicks",11136.0000002873,1.54,0,1.58,1
"dominicks",75968.0000023292,1.49,1,1.58,1
"dominicks",10176.0000002045,1.66,0,1.58,0
"dominicks",4351.9999998443,1.99,0,1.58,0
"dominicks",3200.00000003898,1.86,0,1.58,0
"dominicks",15359.9999999745,1.69,1,1.58,0
"dominicks",7679.9999996796,1.74,0,1.58,0
"dominicks",3711.99999997739,1.99,0,1.58,0
"dominicks",49088.0000134045,1.5,1,1.58,1
"dominicks",48384.0000222951,1.59,0,1.58,0
"dominicks",32255.9999860964,1.59,1,1.58,0
"dominicks",3840.00000007,1.61,0,1.58,0
"dominicks",26495.9999950986,1.69,1,1.58,0
"dominicks",17856.0000003386,1.69,0,1.58,0
"dominicks",4095.99999992077,1.77,0,1.58,0
"dominicks",9856.00000026315,1.84,0,1.58,0
"dominicks",14975.9999997398,1.46,0,1.58,1
"dominicks",103935.999991551,1.29,0,1.58,1
"dominicks",34688.0000069612,1.33,0,1.58,1
"dominicks",3584.00000001856,1.82,0,1.58,0
"dominicks",16831.9999993699,1.69,0,1.58,0
"dominicks",12288.0000001542,1.54,0,1.58,1
"dominicks",107263.999956912,1.39,1,1.58,1
"dominicks",23167.9999957037,1.48,0,1.58,1
"dominicks",63807.9999794851,1.59,0,1.58,0
"dominicks",6208.00000022936,1.65,0,1.58,0
"dominicks",3903.99999987123,1.99,0,1.58,0
"dominicks",12159.9999997549,1.54,0,1.58,1
"dominicks",133567.999941648,1.29,1,1.58,1
"dominicks",16319.9999997047,1.41,0,1.58,1
"dominicks",12288.0000001542,1.99,0,1.58,0
"dominicks",9023.99999965854,2.02,0,1.58,0
"dominicks",3776.00000013068,2.09,0,1.58,0
"dominicks",17023.9999992957,1.69,0,1.58,0
"dominicks",80000.0000275186,1.69,0,1.58,0
"dominicks",32127.9999983486,1.72,0,1.58,0
"dominicks",8384.00000032845,2.09,0,1.58,0
"dominicks",4095.99999992077,2.03,0,1.58,0
"dominicks",7488.00000031879,1.59,0,1.58,0
"dominicks",10432.0000003502,1.88,0,1.58,0
"dominicks",6336.00000003636,1.39,0,1.58,1
"dominicks",13375.9999996725,1.76,0,1.58,0
"dominicks",10240.0000000666,1.69,0,1.58,0
"dominicks",78527.9999944572,1.49,1,1.58,1
"dominicks",9727.99999994213,1.99,1,1.58,0
"dominicks",3455.99999991724,1.97,0,1.58,0
"dominicks",25023.9999913658,1.34,0,1.58,1
"dominicks",11455.9999999951,1.34,0,1.58,1
"dominicks",3520.00000002766,2.09,0,1.58,0
"dominicks",3072.00000009965,2.09,0,1.58,0
"dominicks",6784.00000019172,1.75,0,1.58,0
"dominicks",79807.999996831,1.49,0,1.58,1
"dominicks",6399.99999969431,1.77,0,1.58,0
"dominicks",14975.9999997398,1.59,1,1.58,0
"dominicks",11647.9999995752,1.29,0,1.58,1
"dominicks",2176.00000005259,0.99,0,1.58,1
"dominicks",19903.9999992256,1.59,1,1.58,0
"dominicks",48063.9999940493,2.49,1,1.58,0
"dominicks",7679.9999996796,2.19,0,1.58,0
"dominicks",45376.0000049097,1.39,1,1.58,1
"dominicks",5183.99999983354,2.19,0,1.58,0
"dominicks",1664.00000003136,2.19,0,1.58,0
"dominicks",3711.99999997739,2.19,0,1.58,0
"dominicks",139200.000016362,0.99,1,1.58,1
"dominicks",896.000000022462,2.19,0,1.58,0
"dominicks",6208.00000022936,2.19,0,1.58,0
"dominicks",78784.0000359157,1.49,1,1.58,1
"dominicks",18367.9999996456,1.49,0,1.58,1
"dominicks",1791.9999999375,2.19,0,1.58,0
"dominicks",6463.99999999398,2.19,0,1.58,0
"dominicks",10816.0000001866,1.99,1,1.58,0
"dominicks",82943.9999774482,1.09,1,1.58,1
"dominicks",1728.00000006221,2.19,0,1.58,0
"dominicks",3391.99999995999,2.19,0,1.58,0
"dominicks",9023.99999965854,1.59,1,1.58,0
"dominicks",7551.99999980866,1.59,0,1.58,0
"dominicks",5055.99999986504,1.59,0,1.58,0
"dominicks",147904.000054125,0.99,1,1.58,1
"dominicks",2496.00000002666,2.19,1,1.58,0
"dominicks",2879.99999991362,2.19,0,1.58,0
"dominicks",1664.00000003136,2.19,0,1.58,0
"dominicks",6271.99999981031,2.19,0,1.58,0
"dominicks",42112.0000132658,1.59,1,1.58,0
"dominicks",10368.0000000824,1.59,0,1.58,0
"dominicks",4288.00000021167,2.09,0,1.58,0
"dominicks",18816.000000031,1.41,1,1.58,1
"dominicks",17599.9999995381,1.29,0,1.58,1
"dominicks",2879.99999991362,1.89,0,1.58,0
"dominicks",6208.00000022936,1.89,0,1.58,0
"dominicks",30335.9999983392,1.59,1,1.58,0
"dominicks",3264.00000005223,1.59,0,1.58,0
"dominicks",8127.99999985156,1.89,0,1.58,0
"dominicks",105408.000048771,0.99,1,1.58,1
"dominicks",9856.00000026315,0.99,0,1.58,1
"dominicks",30911.9999996215,1.49,1,1.58,1
"dominicks",10816.0000001866,1.49,0,1.58,1
"dominicks",11583.9999997046,1.39,0,1.58,1
"dominicks",10560.0000004197,1.39,0,1.58,1
"dominicks",9856.00000026315,1.39,0,1.58,1
"dominicks",21695.9999991295,1.58,1,1.58,0
"dominicks",19583.999999764,1.58,0,1.58,0
"dominicks",9727.99999994213,1.58,0,1.58,0
"dominicks",37567.9999929459,1.58,1,1.58,0
"dominicks",6271.99999981031,1.58,0,1.58,0
"dominicks",6976.00000007802,1.58,0,1.58,0
"dominicks",4416.00000019019,1.58,0,1.58,0
"dominicks",7040.0000003373,1.58,1,1.58,0
"dominicks",8384.00000032845,1.58,0,1.58,0
"dominicks",5439.99999972807,1.58,0,1.58,0
"dominicks",24832.0000004235,1.58,1,1.58,0
"dominicks",33984.0000135389,1.58,0,1.58,0
"dominicks",30399.9999880129,1.58,1,1.58,0
"dominicks",4671.99999996233,1.58,0,1.58,0
"dominicks",23999.999992078,1.58,1,1.58,0
"dominicks",9088.00000035504,1.58,0,1.58,0
"dominicks",2048.00000008315,1.58,0,1.58,0
"dominicks",6208.00000022936,1.58,0,1.58,0
"dominicks",14784.000000274,1.58,0,1.58,0
"dominicks",73855.9999684106,1.58,0,1.58,0
"dominicks",20223.9999990579,1.58,0,1.58,0
"dominicks",2111.99999994477,1.58,0,1.58,0
"dominicks",9023.99999965854,1.58,0,1.58,0
"dominicks",9344.00000029892,1.58,0,1.58,0
"dominicks",64703.9999754032,1.58,1,1.58,0
"dominicks",12479.9999997077,1.58,0,1.58,0
"dominicks",44671.999994548,1.58,0,1.58,0
"dominicks",13375.9999996725,1.58,0,1.58,0
"dominicks",4032.00000019675,1.58,0,1.58,0
"dominicks",6847.99999985223,1.58,0,1.58,0
"dominicks",67647.9999844471,1.29,1,1.58,1
"dominicks",11711.9999999872,1.29,0,1.58,1
"dominicks",9600.00000042309,1.89,0,1.58,0
"dominicks",12672.0000005803,1.89,0,1.58,0
"dominicks",10623.9999998277,1.99,0,1.58,0
"dominicks",17727.9999991666,1.69,0,1.58,0
"dominicks",69119.999966965,1.69,0,1.58,0
"dominicks",35647.9999897706,1.69,0,1.58,0
"dominicks",16064.0000001373,1.99,0,1.58,0
"dominicks",4543.99999999551,1.99,0,1.58,0
"dominicks",8512.0000001581,1.99,0,1.58,0
"dominicks",6271.99999981031,1.99,0,1.58,0
"dominicks",11008.0000002958,1.99,0,1.58,0
"dominicks",6336.00000003636,1.69,0,1.58,0
"dominicks",48320.0000189078,1.49,1,1.58,1
"dominicks",10112.0000001351,1.89,1,1.58,0
"dominicks",4608.00000011185,1.99,0,1.58,0
"dominicks",21631.9999990765,1.79,0,1.58,0
"dominicks",9920.00000020912,1.29,0,1.58,1
"dominicks",2432.00000003391,1.99,0,1.58,0
"dominicks",3327.99999986322,1.99,0,1.58,0
"dominicks",4416.00000019019,1.99,0,1.58,0
"dominicks",37056.0000024951,1.49,0,1.58,1
"dominicks",8127.99999985156,1.99,0,1.58,0
"dominicks",17152.0000005055,1.49,0,1.58,1
"dominicks",6271.99999981031,1.89,0,1.58,0
"dominicks",13632.0000004213,1.89,1,1.58,0
"dominicks",113920.00004035,0.94,1,1.58,1
"dominicks",2048.00000008315,1.89,0,1.58,0
"dominicks",9535.99999995108,1.89,0,1.58,0
"dominicks",31039.9999907763,1.59,1,1.58,0
"dominicks",16576.0000006761,1.59,0,1.58,0
"dominicks",9344.00000029892,1.59,0,1.58,0
"dominicks",151296.000017299,0.99,1,1.58,1
"dominicks",3776.00000013068,1.89,1,1.58,0
"dominicks",4543.99999999551,1.89,0,1.58,0
"dominicks",2111.99999994477,1.89,0,1.58,0
"dominicks",7168.00000032424,1.89,0,1.58,0
"dominicks",25151.9999942419,1.59,1,1.58,0
"dominicks",6336.00000003636,1.59,0,1.58,0
"dominicks",14527.9999994033,1.26,1,1.58,1
"dominicks",16640.0000004127,1.1,0,1.58,1
"dominicks",29375.9999876557,1.59,1,1.58,0
"dominicks",9727.99999994213,1.62,0,1.58,0
"dominicks",6784.00000019172,1.42,0,1.58,1
"dominicks",69375.9999750757,0.99,1,1.58,1
"dominicks",41792.000015208,1.08,0,1.58,1
"dominicks",28799.9999964277,1.49,1,1.58,1
"dominicks",12991.999999981,1.44,0,1.58,1
"dominicks",23104.0000071032,1.39,0,1.58,1
"dominicks",14271.9999997176,1.39,0,1.58,1
"dominicks",15487.9999997467,1.44,0,1.58,1
"dominicks",20032.0000000035,1.59,1,1.58,0
"dominicks",11264.0000000245,1.59,0,1.58,0
"dominicks",13247.9999996683,1.55,0,1.58,1
"dominicks",28735.9999970711,1.49,1,1.58,1
"dominicks",6912.00000011134,1.52,0,1.58,1
"dominicks",17856.0000003386,1.69,0,1.58,0
"dominicks",3903.99999987123,1.69,0,1.58,0
"dominicks",10944.0000004122,1.69,1,1.58,0
"dominicks",9023.99999965854,1.69,0,1.58,0
"dominicks",11583.9999997046,1.69,0,1.58,0
"dominicks",24512.0000112677,1.5,1,1.58,1
"dominicks",28351.9999885229,1.59,0,1.58,0
"dominicks",21760.0000006554,1.59,1,1.58,0
"dominicks",5439.99999972807,1.61,0,1.58,0
"dominicks",11839.9999995501,1.69,1,1.58,0
"dominicks",10368.0000000824,1.69,0,1.58,0
"dominicks",2752.0000001287,1.69,0,1.58,0
"dominicks",4863.99999977624,1.69,0,1.58,0
"dominicks",17471.9999992202,1.48,0,1.58,1
"dominicks",71743.9999690186,1.29,0,1.58,1
"dominicks",25791.9999920985,1.34,0,1.58,1
"dominicks",2687.99999988431,1.69,0,1.58,0
"dominicks",12672.0000005803,1.69,0,1.58,0
