"ConsumerID","Income","HHSize","Quantity","Brand1","Brand2","Brand3","Brand4","Feature1","Feature2","Feature3","Feature4","Price1","Price2","Price3","Price4","Sales1","Sales2","Sales3","Sales4"
15,14,4,1,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,1
15,14,4,1,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,1
15,14,4,7,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,7
15,14,4,7,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,7
15,14,4,2,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,3,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,3
15,14,4,2,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,8,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,8
15,14,4,3,0,0,0,1,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,0,0,0,3
15,14,4,2,0,0,0,1,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,0,0,0,2
15,14,4,4,0,0,0,1,0,0,0,0,0.103,0.066,0.048999999,0.079000004,0,0,0,4
15,14,4,4,0,0,0,1,0,0,0,0,0.103,0.068000004,0.048999999,0.079000004,0,0,0,4
15,14,4,2,0,0,0,1,0,0,0,0,0.103,0.066,0.048999999,0.079000004,0,0,0,2
15,14,4,5,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,5
15,14,4,4,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,4
15,14,4,2,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,3,0,0,0,1,0,0,0,0,0.193,0.092,0.050000001,0.079000004,0,0,0,3
15,14,4,5,0,0,0,1,0,0,0,0,0.193,0.092,0.050000001,0.079000004,0,0,0,5
15,14,4,5,0,0,0,1,0,0,0,0,0.108,0.081,0.048999999,0.079000004,0,0,0,5
15,14,4,3,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,3
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,4,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,4
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,1
15,14,4,4,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,4
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,4,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,4
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
15,14,4,1,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,1,0,0
15,14,4,4,0,0,0,1,0,0,1,0,0.115,0.081,0.033,0.079000004,0,0,0,4
15,14,4,4,0,0,0,1,0,0,1,0,0.115,0.081,0.033,0.079000004,0,0,0,4
15,14,4,4,0,0,0,1,0,0,1,0,0.115,0.081,0.033,0.079000004,0,0,0,4
15,14,4,3,1,0,0,0,0,0,0,0,0.115,0.081,0.037,0.079000004,3,0,0,0
15,14,4,1,1,0,0,0,0,0,0,0,0.115,0.081,0.037,0.079000004,1,0,0,0
15,14,4,5,0,0,0,1,0,0,0,0,0.11,0.081,0.035999998,0.079000004,0,0,0,5
15,14,4,6,0,0,0,1,0,0,0,0,0.115,0.082999997,0.043000001,0.079000004,0,0,0,6
15,14,4,3,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,3
15,14,4,1,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,2
15,14,4,1,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,4,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,7,0,0,0,1,1,0,0,0,0.090999998,0.086000003,0.054000001,0.079000004,0,0,0,7
15,14,4,5,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,5,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,7,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,7
15,14,4,1,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,1,0,0,0,1,1,0,0,0,0.086999997,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,5,0,0,0,1,1,0,0,0,0.086999997,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,1,0,0,0,1,1,0,0,0,0.086999997,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,1,0,0,0,1,0,0,0,0,0.107,0.090000004,0.059,0.079000004,0,0,0,1
15,14,4,9,0,0,0,1,0,0,0,0,0.107,0.090000004,0.059,0.079000004,0,0,0,9
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,5,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,1,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,6,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,6
15,14,4,1,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,5,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,1,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,2,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,2
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,1,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,2,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,2
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,3,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,3
15,14,4,1,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,2,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,2
15,14,4,5,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,5,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,1,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,1
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
15,14,4,5,0,0,0,1,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,8,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,0,0,8
15,14,4,2,1,0,0,0,1,0,0,0,0.108,0.086000003,0.025,0.079000004,2,0,0,0
15,14,4,2,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,2,0,0,0
15,14,4,3,1,0,0,0,0,0,1,0,0.108,0.086000003,0.054000001,0.079000004,3,0,0,0
15,14,4,3,1,0,0,0,0,0,1,0,0.108,0.086000003,0.054000001,0.079000004,3,0,0,0
15,14,4,3,1,0,0,0,0,0,0,0,0.108,0.086000003,0.043000001,0.079000004,3,0,0,0
15,14,4,1,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,3,1,0,0,0,0,0,0,0,0.108,0.086000003,0.043000001,0.079000004,3,0,0,0
15,14,4,2,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,2,0,0,0
15,14,4,1,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,1,0,0,0
15,14,4,4,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,4,0,0,0
15,14,4,4,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,4,0,0,0
15,14,4,1,1,0,0,0,1,0,0,0,0.025,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,7,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,7,0,0,0
15,14,4,1,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,2,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,2
15,14,4,5,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,5
15,14,4,1,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,1,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,2,0,0,0,1,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0,0,0,2
15,14,4,10,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,10,0,0,0
15,14,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,7,0,0,0,1,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0,0,0,7
15,14,4,6,1,0,0,0,1,0,0,0,0.122,0.086000003,0.054000001,0.086000003,6,0,0,0
15,14,4,6,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,6,0,0,0
15,14,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,1,0,0,0
15,14,4,8,0,0,0,1,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003,0,0,0,8
15,14,4,3,0,0,0,1,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003,0,0,0,3
15,14,4,6,1,0,0,0,0,0,0,0,0.122,0.066,0.054000001,0.086000003,6,0,0,0
15,14,4,1,0,0,0,1,0,0,0,0,0.122,0.066,0.054000001,0.086000003,0,0,0,1
15,14,4,7,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.090999998,0,0,0,7
15,14,4,2,1,0,0,0,0,0,0,1,0.122,0.086000003,0.056000002,0.063000001,2,0,0,0
15,14,4,2,0,0,0,1,0,0,0,1,0.118,0.086000003,0.056000002,0.086000003,0,0,0,2
15,14,4,1,1,0,0,0,0,0,0,1,0.122,0.086000003,0.056000002,0.063000001,1,0,0,0
15,14,4,4,0,0,0,1,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0,0,0,4
15,14,4,4,0,0,0,1,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0,0,0,4
15,14,4,1,0,0,0,1,0,0,0,0,0.082999997,0.086000003,0.061000001,0.079000004,0,0,0,1
15,14,4,12,0,0,0,1,0,0,0,0,0.082999997,0.086000003,0.061000001,0.079000004,0,0,0,12
15,14,4,6,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0,0,0,6
15,14,4,3,1,0,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,3,0,0,0
15,14,4,1,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0,0,0,1
15,14,4,1,0,0,0,1,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,0,0,0,1
15,14,4,6,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,6,0,0,0
15,14,4,1,0,0,0,1,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,0,0,0,1
15,14,4,1,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,1,0,0,0
15,14,4,2,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,2,0,0,0
15,14,4,4,1,0,0,0,0,0,1,0,0.115,0.086000003,0.061000001,0.079000004,4,0,0,0
15,14,4,3,1,0,0,0,0,0,0,0,0.115,0.086000003,0.055,0.079000004,3,0,0,0
15,14,4,8,1,0,0,0,0,0,0,0,0.115,0.086000003,0.055,0.079000004,8,0,0,0
15,14,4,4,0,0,0,1,0,0,0,0,0.115,0.086000003,0.055,0.079000004,0,0,0,4
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.055,0.079000004,0,0,0,2
15,14,4,5,0,0,0,1,0,0,0,0,0.115,0.086000003,0.046,0.079000004,0,0,0,5
15,14,4,2,0,0,0,1,1,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0,0,0,2
15,14,4,7,0,0,0,1,1,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0,0,0,7
15,14,4,1,0,0,0,1,1,0,0,0,0.115,0.086000003,0.061000001,0.041000001,0,0,0,1
15,14,4,2,0,0,0,1,1,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0,0,0,2
15,14,4,2,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.061000001,0.079000004,2,0,0,0
15,14,4,2,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.061000001,0.079000004,2,0,0,0
15,14,4,6,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.061000001,0.071000002,6,0,0,0
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,0,0,0,2
15,14,4,5,0,0,0,1,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,0,0,0,5
15,14,4,1,0,0,0,1,0,0,0,0,0.057,0.063000001,0.061000001,0.063000001,0,0,0,1
15,14,4,2,0,0,0,1,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,0,0,0,2
15,14,4,1,0,0,0,1,0,0,0,0,0.057,0.063000001,0.061000001,0.063000001,0,0,0,1
15,14,4,2,0,0,0,1,0,0,0,0,0.057,0.063000001,0.061000001,0.063000001,0,0,0,2
15,14,4,6,0,0,0,1,0,0,0,0,0.088,0.086000003,0.061000001,0.063000001,0,0,0,6
15,14,4,4,0,0,0,1,0,0,0,0,0.082999997,0.063000001,0.061000001,0.063000001,0,0,0,4
16,3,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,2,0,0
16,3,1,1,0,0,0,1,0,0,0,0,0.115,0.081,0.037999999,0.079000004,0,0,0,1
16,3,1,4,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,0,0,4
16,3,1,2,0,0,0,1,0,0,0,0,0.108,0.086000003,0.061000001,0.086000003,0,0,0,2
16,3,1,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.061000001,0.086000003,0,0,0,4
16,3,1,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
16,3,1,2,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,2
16,3,1,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,0,0,4
16,3,1,2,0,0,0,1,0,0,0,0,0.115,0.064000003,0.061000001,0.079000004,0,0,0,2
17,13,4,1,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.086000003,1,0,0,0
17,13,4,1,0,1,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.086000003,0,1,0,0
17,13,4,1,0,1,0,0,1,0,0,0,0.090999998,0.081,0.061000001,0.086000003,0,1,0,0
17,13,4,1,0,1,0,0,1,0,0,0,0.090999998,0.086000003,0.061000001,0.086000003,0,1,0,0
17,13,4,1,0,1,0,0,1,0,0,0,0.090999998,0.081,0.061000001,0.086000003,0,1,0,0
17,13,4,5,1,0,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004,5,0,0,0
17,13,4,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,4,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,4,0,0,0
17,13,4,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2,0,0,0
17,13,4,2,1,0,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2,0,0,0
17,13,4,2,1,0,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2,0,0,0
17,13,4,3,0,1,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,6,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,6,0,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,5,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,5,0,0,0
17,13,4,8,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,8,0,0,0
17,13,4,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,3,0,0,0
17,13,4,9,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,9,0,0
17,13,4,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2,0,0,0
17,13,4,4,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,4,0,0,0
17,13,4,4,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,4,0,0
17,13,4,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,1,0,0
17,13,4,8,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,8,0,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,5,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,5,0,0
17,13,4,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2,0,0,0
17,13,4,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,3,0,0,0
17,13,4,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,1,0,0
17,13,4,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,3,0,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0,3,0,0
17,13,4,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1,0,0,0
17,13,4,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,2,0,0,0
18,3,2,2,0,0,0,1,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0,0,0,2
18,3,2,3,0,0,0,1,0,0,0,1,0.108,0.081,0.061000001,0.074000001,0,0,0,3
18,3,2,2,0,0,0,1,0,1,0,0,0.108,0.086000003,0.050000001,0.086000003,0,0,0,2
18,3,2,4,1,0,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,4,0,0,0
18,3,2,2,1,0,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2,0,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004,0,2,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,0,1,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,0,1,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,1,0,0,0,0,0,0,0,-0.002,0.097999997,0.048999999,0.079000004,1,0,0,0
19,1,1,1,1,0,0,0,0,0,0,0,-0.002,0.097999997,0.048999999,0.079000004,1,0,0,0
19,1,1,1,1,0,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004,1,0,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.11,0.081,0.048999999,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.11,0.081,0.048999999,0.079000004,0,2,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,2,0,0,1,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004,0,0,2,0
19,1,1,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,2,0,0,0
19,1,1,1,0,0,1,0,0,0,0,0,0.103,0.064000003,0.048999999,0.079000004,0,0,1,0
19,1,1,1,0,0,1,0,0,0,0,0,0.103,0.064000003,0.048999999,0.079000004,0,0,1,0
19,1,1,2,0,1,0,0,0,0,0,0,0.108,0.081,0.048999999,0.079000004,0,2,0,0
19,1,1,4,0,1,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,0,4,0,0
19,1,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.048999999,0.079000004,0,1,0,0
19,1,1,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
19,1,1,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
19,1,1,1,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,1,0,0,0
19,1,1,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0,0,0,2
19,1,1,3,0,1,0,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004,0,3,0,0
19,1,1,4,0,1,0,0,0,0,0,0,0.115,0.081,0.032000002,0.079000004,0,4,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,3,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,3,0,0
19,1,1,3,0,0,1,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,0,3,0
19,1,1,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,3,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,0,3,0,0
19,1,1,3,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,0,3,0,0
19,1,1,3,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,0,3,0,0
19,1,1,3,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0,3,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0,2,0,0
19,1,1,3,0,1,0,0,0,0,0,0,0.085000001,0.086000003,0.054000001,0.086000003,0,3,0,0
19,1,1,3,0,1,0,0,0,0,0,0,0.085000001,0.086000003,0.054000001,0.086000003,0,3,0,0
19,1,1,2,0,1,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.079000004,0,2,0,0
19,1,1,2,0,0,1,0,0,0,0,1,0.082999997,0.086000003,0.054000001,0.063000001,0,0,2,0
19,1,1,2,0,0,1,0,0,0,0,1,0.082999997,0.086000003,0.054000001,0.063000001,0,0,2,0
19,1,1,2,0,0,1,0,0,0,0,0,0.112,0.081,0.054000001,0.079000004,0,0,2,0
19,1,1,1,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0,1,0,0
19,1,1,3,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.066,0,3,0,0
19,1,1,1,0,1,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,0,1,0,0
